public_assembly_id	assembly_file_public	basalt_assembly_index	assembly_class	assembler	source_manifest	source_set	read_entry_number	read_role	public_sample_id	public_read_file	read_file_md5	ena_study	instrument_model	library_name	library_layout	library_strategy	read_platform	source_project	notes
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R2	DMD_B_PM2_201203	DMD_B_PM2_201203_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201203_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R2	DMD_B_PM2_201209	DMD_B_PM2_201209_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201209_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	15	short_read_R2	DMD_B_PM2_201210	DMD_B_PM2_201210_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201210_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	16	short_read_R2	DMD_B_PM2_201212	DMD_B_PM2_201212_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201212_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	17	short_read_R2	DMD_B_PM2_201214	DMD_B_PM2_201214_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201214_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	18	short_read_R2	DMD_B_PM2_201219	DMD_B_PM2_201219_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201219_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	19	short_read_R2	DMD_B_PM2_201220	DMD_B_PM2_201220_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201220_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	20	short_read_R2	DMD_B_PM2_201226	DMD_B_PM2_201226_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	21	short_read_R2	DMD_B_PM2_201227	DMD_B_PM2_201227_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_201227_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM032	DOGMAG_ASM032.fasta	43	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	22	short_read_R2	DMD_B_PM2_210504	DMD_B_PM2_210504_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_B_PM2_210504_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	DMD_C_PM1_220303	DMD_C_PM1_220303.fastq.gz	4c328be3cb7e96519aadbf0a8cb512a0	PRJEB115259	PromethION	DMD_C_PM1_220303_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	DMD_C_PM1_221222	DMD_C_PM1_221222.fastq.gz	5f7037ebe4f3e5c43ce6a071b74aa92d	PRJEB115259	PromethION	DMD_C_PM1_221222_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_C_PM1F_220108	DMD_C_PM1F_220108_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1F_220108_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_C_PM1F_220111	DMD_C_PM1F_220111_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1F_220111_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_C_PM1H_220108	DMD_C_PM1H_220108_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1H_220108_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_C_PM1H_220111	DMD_C_PM1H_220111_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1H_220111_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_C_PM1_220121	DMD_C_PM1_220121_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220121_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_C_PM1_220125	DMD_C_PM1_220125_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220125_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R1	DMD_C_PM1_220126	DMD_C_PM1_220126_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220126_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R1	DMD_C_PM1_220201	DMD_C_PM1_220201_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220201_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_C_PM1F_220108	DMD_C_PM1F_220108_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1F_220108_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_C_PM1F_220111	DMD_C_PM1F_220111_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1F_220111_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R2	DMD_C_PM1H_220108	DMD_C_PM1H_220108_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1H_220108_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R2	DMD_C_PM1H_220111	DMD_C_PM1H_220111_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1H_220111_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	15	short_read_R2	DMD_C_PM1_220121	DMD_C_PM1_220121_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220121_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	16	short_read_R2	DMD_C_PM1_220125	DMD_C_PM1_220125_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220125_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	17	short_read_R2	DMD_C_PM1_220126	DMD_C_PM1_220126_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220126_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM033	DOGMAG_ASM033.fasta	44	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	18	short_read_R2	DMD_C_PM1_220201	DMD_C_PM1_220201_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM1_220201_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	DMD_C_PM2_220303	DMD_C_PM2_220303.fastq.gz	ebe656bf3d4c347109bc2df3e0cae626	PRJEB115259	PromethION	DMD_C_PM2_220303_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	DMD_C_PM2_220630	DMD_C_PM2_220630.fastq.gz	4eab7f525c0f132780acf731093cfd40	PRJEB115259	PromethION	DMD_C_PM2_220630_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_C_PM2_220110	DMD_C_PM2_220110_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220110_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_C_PM2_220115	DMD_C_PM2_220115_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220115_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_C_PM2_220121	DMD_C_PM2_220121_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220121_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_C_PM2_220122	DMD_C_PM2_220122_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_C_PM2_220126	DMD_C_PM2_220126_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220126_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_C_PM2_220201	DMD_C_PM2_220201_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220201_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R2	DMD_C_PM2_220110	DMD_C_PM2_220110_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220110_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R2	DMD_C_PM2_220115	DMD_C_PM2_220115_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220115_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_C_PM2_220121	DMD_C_PM2_220121_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220121_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_C_PM2_220122	DMD_C_PM2_220122_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220122_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R2	DMD_C_PM2_220126	DMD_C_PM2_220126_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220126_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM034	DOGMAG_ASM034.fasta	45	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R2	DMD_C_PM2_220201	DMD_C_PM2_220201_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_C_PM2_220201_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	1	long_read	LPL_P_PM1_230622	LPL_P_PM1_230622.fastq.gz	22d5c63f93e65e98978935637978f528	PRJEB115259	PromethION	LPL_P_PM1_230622_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	2	long_read	LPL_P_PM1_230813	LPL_P_PM1_230813.fastq.gz	701102834358e141a343fe5ea6123c42	PRJEB115259	PromethION	LPL_P_PM1_230813_ONT_WGS	SINGLE	WGS	long_read	mixed_kennel_ONT_WGS	Mixed-kennel read renamed to public sample identifier
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	3	short_read_R1	DMD_D_PM4_230128	DMD_D_PM4_230128_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230128_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	4	short_read_R1	DMD_D_PM4_230225	DMD_D_PM4_230225_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	5	short_read_R1	DMD_D_PM4_230226	DMD_D_PM4_230226_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	6	short_read_R1	DMD_D_PM4_230301	DMD_D_PM4_230301_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230301_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	7	short_read_R1	DMD_D_PM4_230311	DMD_D_PM4_230311_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	8	short_read_R1	DMD_D_PM4_230320	DMD_D_PM4_230320_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	9	short_read_R1	DMD_D_PM4_230330	DMD_D_PM4_230330_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	10	short_read_R1	DMD_D_PM4_230407	DMD_D_PM4_230407_trimmed_host_removed_R1.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	11	short_read_R2	DMD_D_PM4_230128	DMD_D_PM4_230128_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230128_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	12	short_read_R2	DMD_D_PM4_230225	DMD_D_PM4_230225_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230225_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	13	short_read_R2	DMD_D_PM4_230226	DMD_D_PM4_230226_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230226_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	14	short_read_R2	DMD_D_PM4_230301	DMD_D_PM4_230301_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230301_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	15	short_read_R2	DMD_D_PM4_230311	DMD_D_PM4_230311_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230311_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	16	short_read_R2	DMD_D_PM4_230320	DMD_D_PM4_230320_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230320_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	17	short_read_R2	DMD_D_PM4_230330	DMD_D_PM4_230330_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230330_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
DOGMAG_ASM035	DOGMAG_ASM035.fasta	46	hybrid_long_short_read	OPERA-MS	metadata/opera_ms_dog_coassembly_manifest_from_excel.tsv	all_hybrid_from_excel	18	short_read_R2	DMD_D_PM4_230407	DMD_D_PM4_230407_trimmed_host_removed_R2.fq.gz		previously_uploaded	Illumina	DMD_D_PM4_230407_ILLUMINA_WGS	PAIRED	WGS	short_read	DMD_short_read	DMD short read used coded sample ID from FASTQ filename
